patient_id,slide_id,x,y,feat_path
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,21572,10545,data\brca\features\TCGA-B6-A0IP\000009.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,15616,36906,data\brca\features\TCGA-B6-A0IP\000010.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,8602,13903,data\brca\features\TCGA-B6-A0IP\000011.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,25295,7785,data\brca\features\TCGA-B6-A0IP\000012.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,45116,47318,data\brca\features\TCGA-B6-A0IP\000013.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,28842,27345,data\brca\features\TCGA-B6-A0IP\000014.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,35820,3095,data\brca\features\TCGA-B6-A0IP\000015.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,31734,16285,data\brca\features\TCGA-B6-A0IP\000016.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,1910,49573,data\brca\features\TCGA-B6-A0IP\000017.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,14224,45063,data\brca\features\TCGA-B6-A0IP\000018.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,17330,30188,data\brca\features\TCGA-B6-A0IP\000019.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,10399,3704,data\brca\features\TCGA-B6-A0IP\000020.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,40047,44397,data\brca\features\TCGA-B6-A0IP\000021.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,47659,29449,data\brca\features\TCGA-B6-A0IP\000022.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,48422,44245,data\brca\features\TCGA-B6-A0IP\000023.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,34885,9834,data\brca\features\TCGA-B6-A0IP\000024.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,27710,37544,data\brca\features\TCGA-B6-A0IP\000025.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,31530,9608,data\brca\features\TCGA-B6-A0IP\000026.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,2076,21545,data\brca\features\TCGA-B6-A0IP\000027.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,6174,35267,data\brca\features\TCGA-B6-A0IP\000028.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,31529,16170,data\brca\features\TCGA-B6-A0IP\000029.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,38691,15850,data\brca\features\TCGA-B6-A0IP\000030.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,8996,8921,data\brca\features\TCGA-B6-A0IP\000031.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,19502,1011,data\brca\features\TCGA-B6-A0IP\000032.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,49010,9024,data\brca\features\TCGA-B6-A0IP\000033.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,43176,46377,data\brca\features\TCGA-B6-A0IP\000034.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,21808,45169,data\brca\features\TCGA-B6-A0IP\000035.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,22013,28824,data\brca\features\TCGA-B6-A0IP\000036.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,11229,19434,data\brca\features\TCGA-B6-A0IP\000037.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,4916,27335,data\brca\features\TCGA-B6-A0IP\000038.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,33641,37101,data\brca\features\TCGA-B6-A0IP\000039.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,46398,32304,data\brca\features\TCGA-B6-A0IP\000040.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,19506,35403,data\brca\features\TCGA-B6-A0IP\000041.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,34651,15442,data\brca\features\TCGA-B6-A0IP\000042.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,10131,16564,data\brca\features\TCGA-B6-A0IP\000043.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,5960,35290,data\brca\features\TCGA-B6-A0IP\000044.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,33812,7793,data\brca\features\TCGA-B6-A0IP\000045.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,23212,21018,data\brca\features\TCGA-B6-A0IP\000046.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,43535,35235,data\brca\features\TCGA-B6-A0IP\000047.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,32116,37701,data\brca\features\TCGA-B6-A0IP\000048.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,3329,10706,data\brca\features\TCGA-B6-A0IP\000049.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,20470,6999,data\brca\features\TCGA-B6-A0IP\000050.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,13481,37482,data\brca\features\TCGA-B6-A0IP\000051.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,2465,49920,data\brca\features\TCGA-B6-A0IP\000052.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,45736,10164,data\brca\features\TCGA-B6-A0IP\000053.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,4542,35696,data\brca\features\TCGA-B6-A0IP\000054.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,30792,14613,data\brca\features\TCGA-B6-A0IP\000055.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,9710,9325,data\brca\features\TCGA-B6-A0IP\000056.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,10993,26495,data\brca\features\TCGA-B6-A0IP\000057.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,43597,70,data\brca\features\TCGA-B6-A0IP\000058.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,6328,8588,data\brca\features\TCGA-B6-A0IP\000059.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,30109,8651,data\brca\features\TCGA-B6-A0IP\000060.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,36619,10173,data\brca\features\TCGA-B6-A0IP\000061.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,16928,12187,data\brca\features\TCGA-B6-A0IP\000062.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,7561,12939,data\brca\features\TCGA-B6-A0IP\000063.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,31994,22853,data\brca\features\TCGA-B6-A0IP\000064.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,33627,13860,data\brca\features\TCGA-B6-A0IP\000065.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,10888,5553,data\brca\features\TCGA-B6-A0IP\000066.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,1389,47652,data\brca\features\TCGA-B6-A0IP\000067.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,2274,31560,data\brca\features\TCGA-B6-A0IP\000068.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,36377,4271,data\brca\features\TCGA-B6-A0IP\000069.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,5011,49064,data\brca\features\TCGA-B6-A0IP\000070.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,37679,2737,data\brca\features\TCGA-B6-A0IP\000071.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,36874,37064,data\brca\features\TCGA-B6-A0IP\000072.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,29446,1048,data\brca\features\TCGA-B6-A0IP\000073.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,2371,17505,data\brca\features\TCGA-B6-A0IP\000074.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,42728,12496,data\brca\features\TCGA-B6-A0IP\000075.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,44704,420,data\brca\features\TCGA-B6-A0IP\000076.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,24935,16974,data\brca\features\TCGA-B6-A0IP\000077.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,9302,43138,data\brca\features\TCGA-B6-A0IP\000078.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,15802,10737,data\brca\features\TCGA-B6-A0IP\000079.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,3752,34136,data\brca\features\TCGA-B6-A0IP\000080.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,43491,5567,data\brca\features\TCGA-B6-A0IP\000081.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,33552,7451,data\brca\features\TCGA-B6-A0IP\000082.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,25482,11399,data\brca\features\TCGA-B6-A0IP\000083.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,15478,19792,data\brca\features\TCGA-B6-A0IP\000084.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,25213,47234,data\brca\features\TCGA-B6-A0IP\000085.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,49982,43438,data\brca\features\TCGA-B6-A0IP\000086.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,17724,43943,data\brca\features\TCGA-B6-A0IP\000087.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,12629,5683,data\brca\features\TCGA-B6-A0IP\000088.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,28537,21488,data\brca\features\TCGA-B6-A0IP\000089.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,43389,16635,data\brca\features\TCGA-B6-A0IP\000090.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,9570,42122,data\brca\features\TCGA-B6-A0IP\000091.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,42281,11731,data\brca\features\TCGA-B6-A0IP\000092.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,22150,45355,data\brca\features\TCGA-B6-A0IP\000093.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,48925,15650,data\brca\features\TCGA-B6-A0IP\000094.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,19906,39124,data\brca\features\TCGA-B6-A0IP\000095.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,13330,45583,data\brca\features\TCGA-B6-A0IP\000096.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,780,21237,data\brca\features\TCGA-B6-A0IP\000097.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,6576,37779,data\brca\features\TCGA-B6-A0IP\000098.npy
TCGA-B6-A0IP,TCGA-B6-A0IP-01Z-00-DX1,8351,45338,data\brca\features\TCGA-B6-A0IP\000099.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,15433,9641,data\brca\features\TCGA-A2-A1FX\000000.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,37587,27370,data\brca\features\TCGA-A2-A1FX\000001.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,34645,27133,data\brca\features\TCGA-A2-A1FX\000002.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,31252,17162,data\brca\features\TCGA-A2-A1FX\000003.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,18810,17047,data\brca\features\TCGA-A2-A1FX\000004.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,23457,21581,data\brca\features\TCGA-A2-A1FX\000005.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,29957,46975,data\brca\features\TCGA-A2-A1FX\000006.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,4904,13655,data\brca\features\TCGA-A2-A1FX\000007.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,27178,32324,data\brca\features\TCGA-A2-A1FX\000008.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,14987,28236,data\brca\features\TCGA-A2-A1FX\000009.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,39885,38699,data\brca\features\TCGA-A2-A1FX\000010.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,31643,21766,data\brca\features\TCGA-A2-A1FX\000011.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,24736,40212,data\brca\features\TCGA-A2-A1FX\000012.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,40254,16654,data\brca\features\TCGA-A2-A1FX\000013.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,7051,48326,data\brca\features\TCGA-A2-A1FX\000014.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,45119,20608,data\brca\features\TCGA-A2-A1FX\000015.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,1648,17426,data\brca\features\TCGA-A2-A1FX\000016.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,2452,48126,data\brca\features\TCGA-A2-A1FX\000017.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,32276,38422,data\brca\features\TCGA-A2-A1FX\000018.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,6971,2857,data\brca\features\TCGA-A2-A1FX\000019.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,26903,2435,data\brca\features\TCGA-A2-A1FX\000020.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,2303,38308,data\brca\features\TCGA-A2-A1FX\000021.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,3961,10547,data\brca\features\TCGA-A2-A1FX\000022.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,9553,48762,data\brca\features\TCGA-A2-A1FX\000023.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,21944,5109,data\brca\features\TCGA-A2-A1FX\000024.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,12393,28908,data\brca\features\TCGA-A2-A1FX\000025.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,13110,45697,data\brca\features\TCGA-A2-A1FX\000026.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,27126,12000,data\brca\features\TCGA-A2-A1FX\000027.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,33243,23916,data\brca\features\TCGA-A2-A1FX\000028.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,16412,22766,data\brca\features\TCGA-A2-A1FX\000029.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,37340,44437,data\brca\features\TCGA-A2-A1FX\000030.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,18662,1683,data\brca\features\TCGA-A2-A1FX\000031.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,5049,39846,data\brca\features\TCGA-A2-A1FX\000032.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,13929,26720,data\brca\features\TCGA-A2-A1FX\000033.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,44268,14154,data\brca\features\TCGA-A2-A1FX\000034.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,13190,34042,data\brca\features\TCGA-A2-A1FX\000035.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,48067,15016,data\brca\features\TCGA-A2-A1FX\000036.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,32779,9384,data\brca\features\TCGA-A2-A1FX\000037.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,32852,16550,data\brca\features\TCGA-A2-A1FX\000038.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,25141,43333,data\brca\features\TCGA-A2-A1FX\000039.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,9037,35136,data\brca\features\TCGA-A2-A1FX\000040.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,34596,11293,data\brca\features\TCGA-A2-A1FX\000041.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,2719,35094,data\brca\features\TCGA-A2-A1FX\000042.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,11263,17285,data\brca\features\TCGA-A2-A1FX\000043.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,41074,48480,data\brca\features\TCGA-A2-A1FX\000044.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,39969,8550,data\brca\features\TCGA-A2-A1FX\000045.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,23301,15999,data\brca\features\TCGA-A2-A1FX\000046.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,36618,41671,data\brca\features\TCGA-A2-A1FX\000047.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,25025,24084,data\brca\features\TCGA-A2-A1FX\000048.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,39953,39261,data\brca\features\TCGA-A2-A1FX\000049.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,36155,9134,data\brca\features\TCGA-A2-A1FX\000050.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,40262,16430,data\brca\features\TCGA-A2-A1FX\000051.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,47194,8429,data\brca\features\TCGA-A2-A1FX\000052.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,3575,4439,data\brca\features\TCGA-A2-A1FX\000053.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,25463,15182,data\brca\features\TCGA-A2-A1FX\000054.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,21611,28355,data\brca\features\TCGA-A2-A1FX\000055.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,10909,3698,data\brca\features\TCGA-A2-A1FX\000056.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,47849,36705,data\brca\features\TCGA-A2-A1FX\000057.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,23249,41481,data\brca\features\TCGA-A2-A1FX\000058.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,45111,24700,data\brca\features\TCGA-A2-A1FX\000059.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,10330,46992,data\brca\features\TCGA-A2-A1FX\000060.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,42199,17042,data\brca\features\TCGA-A2-A1FX\000061.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,44114,25338,data\brca\features\TCGA-A2-A1FX\000062.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,46316,8956,data\brca\features\TCGA-A2-A1FX\000063.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,11486,18203,data\brca\features\TCGA-A2-A1FX\000064.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,44204,34739,data\brca\features\TCGA-A2-A1FX\000065.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,33996,41355,data\brca\features\TCGA-A2-A1FX\000066.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,43971,35815,data\brca\features\TCGA-A2-A1FX\000067.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,12872,35061,data\brca\features\TCGA-A2-A1FX\000068.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,12422,46113,data\brca\features\TCGA-A2-A1FX\000069.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,37795,2298,data\brca\features\TCGA-A2-A1FX\000070.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,1794,17413,data\brca\features\TCGA-A2-A1FX\000071.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,19722,21284,data\brca\features\TCGA-A2-A1FX\000072.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,20627,21651,data\brca\features\TCGA-A2-A1FX\000073.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,24407,37438,data\brca\features\TCGA-A2-A1FX\000074.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,3857,18926,data\brca\features\TCGA-A2-A1FX\000075.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,43256,48368,data\brca\features\TCGA-A2-A1FX\000076.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,37540,30048,data\brca\features\TCGA-A2-A1FX\000077.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,33427,34467,data\brca\features\TCGA-A2-A1FX\000078.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,30490,6656,data\brca\features\TCGA-A2-A1FX\000079.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,43333,17003,data\brca\features\TCGA-A2-A1FX\000080.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,19523,49185,data\brca\features\TCGA-A2-A1FX\000081.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,23580,25262,data\brca\features\TCGA-A2-A1FX\000082.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,2839,22198,data\brca\features\TCGA-A2-A1FX\000083.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,19828,14039,data\brca\features\TCGA-A2-A1FX\000084.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,1168,47570,data\brca\features\TCGA-A2-A1FX\000085.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,18177,17484,data\brca\features\TCGA-A2-A1FX\000086.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,5190,35103,data\brca\features\TCGA-A2-A1FX\000087.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,20648,19535,data\brca\features\TCGA-A2-A1FX\000088.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,24026,6100,data\brca\features\TCGA-A2-A1FX\000089.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,34443,39534,data\brca\features\TCGA-A2-A1FX\000090.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,3691,34998,data\brca\features\TCGA-A2-A1FX\000091.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,49823,4692,data\brca\features\TCGA-A2-A1FX\000092.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,29260,40533,data\brca\features\TCGA-A2-A1FX\000093.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,12980,8560,data\brca\features\TCGA-A2-A1FX\000094.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,44202,5859,data\brca\features\TCGA-A2-A1FX\000095.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,22560,12351,data\brca\features\TCGA-A2-A1FX\000096.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,34748,1366,data\brca\features\TCGA-A2-A1FX\000097.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,11709,26020,data\brca\features\TCGA-A2-A1FX\000098.npy
TCGA-A2-A1FX,TCGA-A2-A1FX-01Z-00-DX1,21027,30849,data\brca\features\TCGA-A2-A1FX\000099.npy
TCGA-E2-A1BD,TCGA-E2-A1BD-01Z-00-DX1,6092,22696,data\brca\features\TCGA-E2-A1BD\000000.npy
TCGA-E2-A1BD,TCGA-E2-A1BD-01Z-00-DX1,2861,29096,data\brca\features\TCGA-E2-A1BD\000001.npy
TCGA-E2-A1BD,TCGA-E2-A1BD-01Z-00-DX1,32936,22291,data\brca\features\TCGA-E2-A1BD\000002.npy
TCGA-E2-A1BD,TCGA-E2-A1BD-01Z-00-DX1,20617,25936,data\brca\features\TCGA-E2-A1BD\000003.npy
TCGA-E2-A1BD,TCGA-E2-A1BD-01Z-00-DX1,30016,23781,data\brca\features\TCGA-E2-A1BD\000004.npy
TCGA-E2-A1BD,TCGA-E2-A1BD-01Z-00-DX1,43409,17991,data\brca\features\TCGA-E2-A1BD\000005.npy
TCGA-E2-A1BD,TCGA-E2-A1BD-01Z-00-DX1,365,28393,data\brca\features\TCGA-E2-A1BD\000006.npy
TCGA-E2-A1BD,TCGA-E2-A1BD-01Z-00-DX1,18437,49638,data\brca\features\TCGA-E2-A1BD\000007.npy
TCGA-E2-A1BD,TCGA-E2-A1BD-01Z-00-DX1,48167,438,data\brca\features\TCGA-E2-A1BD\000008.npy
TCGA-E2-A1BD,TCGA-E2-A1BD-01Z-00-DX1,8165,3186,data\brca\features\TCGA-E2-A1BD\000009.npy
TCGA-E2-A1BD,TCGA-E2-A1BD-01Z-00-DX1,32247,21518,data\brca\features\TCGA-E2-A1BD\000010.npy
TCGA-E2-A1BD,TCGA-E2-A1BD-01Z-00-DX1,26643,48747,data\brca\features\TCGA-E2-A1BD\000011.npy
TCGA-E2-A1BD,TCGA-E2-A1BD-01Z-00-DX1,10211,4998,data\brca\features\TCGA-E2-A1BD\000012.npy
TCGA-E2-A1BD,TCGA-E2-A1BD-01Z-00-DX1,16346,3470,data\brca\features\TCGA-E2-A1BD\000013.npy
